Type,PlayerId,Team,Position,ControlArea,TotalControlArea,CenterControlArea,PenaltyAreaControl,Frames,label,date
Player,A. Hojmark-Jensen,Hillerød,SUB,4381995.924337536,4381995.924337536,3262919.0093650143,716337.9534423362,38609,AaB vs Hillerød,2023-08-27
Player,Y. Bakiz,AaB,SUB,4176537.666181456,4176537.666181456,3322541.460255684,349837.59781003854,32622,AaB vs Hillerød,2023-08-27
Player,R. Odada,AaB,SUB,3582024.5335740056,3582024.5335740056,3217139.386210554,261651.29403132063,48820,AaB vs Hillerød,2023-08-27
Player,L. Andersen,AaB,SUB,3081794.0785282394,3081794.0785282394,2653154.705654364,251382.24787581086,32650,AaB vs Hillerød,2023-08-27
Team,None,Hillerød,None,nan,nan,2646.177637316446,318.0294217337459,None,AaB vs Hillerød,2023-08-27
Team,None,AaB,None,nan,nan,2317.962891541756,318.26149213974037,None,AaB vs Hillerød,2023-08-27
Player,C. Petersen,Kolding,GK,178259604.45149797,178259604.45149797,91035585.4779878,75448428.47319752,148648,Kolding vs SønderjyskE,2023-08-18
Player,N. Flo,SønderjyskE,GK,159959977.4942604,159959977.4942604,85651163.17904346,63926256.507506475,148635,Kolding vs SønderjyskE,2023-08-18
Player,P. Tjornelund,Kolding,CB,56285147.74276513,56285147.74276513,51207487.704700075,3443237.317775559,148635,Kolding vs SønderjyskE,2023-08-18
Player,S. Waever,SønderjyskE,RB,53110559.172342025,53110559.172342025,44903165.68946838,3996688.988971283,148635,Kolding vs SønderjyskE,2023-08-18
Player,J. Thorsen,SønderjyskE,LB,46263046.05203875,46263046.05203875,38684865.86472276,3732443.1130625224,148635,Kolding vs SønderjyskE,2023-08-18
Player,J. Vetter,Kolding,RCB,39869786.699848235,39869786.699848235,33426225.58031554,3218534.746009535,148682,Kolding vs SønderjyskE,2023-08-18
Player,M. Soulas,SønderjyskE,RCB,39528562.63940469,39528562.63940469,32726249.506160233,4546662.069326038,148635,Kolding vs SønderjyskE,2023-08-18
Player,D. Wilkins,Kolding,RWB,36389079.574806556,36389079.574806556,29769946.690410484,2586408.5821635188,130910,Kolding vs SønderjyskE,2023-08-18
Player,P. Christiansen,SønderjyskE,LW,35751971.732503064,35751971.732503064,29978546.391525444,2581489.0584379626,125167,Kolding vs SønderjyskE,2023-08-18
Player,A. Norager,Kolding,LWB,33473000.33938469,33473000.33938469,28129041.928330213,2128512.963620874,109872,Kolding vs SønderjyskE,2023-08-18
Player,S. Trier,Kolding,LCB,32408322.018393192,32408322.018393192,26841015.184378576,3141397.2474051444,148648,Kolding vs SønderjyskE,2023-08-18
Player,T. Mikkelsen,Kolding,RF,24590789.854925834,24590789.854925834,19413566.05502081,2291725.2175111487,109872,Kolding vs SønderjyskE,2023-08-18
Player,C. Kudsk,Kolding,LCM,23739674.551713884,23739674.551713884,22222439.070031215,765748.6429589062,148648,Kolding vs SønderjyskE,2023-08-18
Player,D. Gretarsson,SønderjyskE,LCB,23151895.626572914,23151895.626572914,20011560.502264075,2381150.204576953,73591,Kolding vs SønderjyskE,2023-08-18
Player,R. Vinderslev,SønderjyskE,LDM,19503919.57663961,19503919.57663961,17469330.062398337,1623487.089778622,148635,Kolding vs SønderjyskE,2023-08-18
Player,S. Denius,Kolding,SUB,19266932.775604747,19266932.775604747,17707848.01526544,563644.483790577,38810,Kolding vs SønderjyskE,2023-08-18
Player,S. Emini,SønderjyskE,RDM,18863946.145134326,18863946.145134326,17186030.074381463,992776.8375440548,148635,Kolding vs SønderjyskE,2023-08-18
Player,A. Barkarson,SønderjyskE,SUB,17373144.364015225,17373144.364015225,14265899.701601153,1695533.3819570972,75044,Kolding vs SønderjyskE,2023-08-18
Player,A. Beck,Kolding,CM,16973359.811007995,16973359.811007995,14492980.211350678,1569767.8503734178,148682,Kolding vs SønderjyskE,2023-08-18
Player,K. Ingason,SønderjyskE,ST,16619344.538499944,16619344.538499944,12573709.538193172,1887862.9928390358,114908,Kolding vs SønderjyskE,2023-08-18
Player,M. Agger,SønderjyskE,RW,13369132.018160386,13369132.018160386,11753689.742037268,703959.973048563,102587,Kolding vs SønderjyskE,2023-08-18
Player,M. Jespersen,Kolding,RCM,13366822.537412824,13366822.537412824,11778066.831360437,588300.0186277798,87322,Kolding vs SønderjyskE,2023-08-18
Player,P. Ngongo,Kolding,LF,11824150.758396259,11824150.758396259,9725865.629841382,1508108.9297056023,109825,Kolding vs SønderjyskE,2023-08-18
Player,M. Vestergard,Kolding,SUB,9164487.378853455,9164487.378853455,8382822.086042314,512980.6305096889,61326,Kolding vs SønderjyskE,2023-08-18
Player,I. Nikolov,SønderjyskE,CAM,6824691.911396473,6824691.911396473,5751962.220733711,777470.5890562237,73596,Kolding vs SønderjyskE,2023-08-18
Player,M. Ladefoged,SønderjyskE,SUB,5607878.658298254,5607878.658298254,4633006.953835748,623074.6154564286,33727,Kolding vs SønderjyskE,2023-08-18
Player,S. Andreasen,SønderjyskE,SUB,5551426.330251353,5551426.330251353,4686627.39621516,680456.6599554244,75039,Kolding vs SønderjyskE,2023-08-18
Player,A. Oggesen,SønderjyskE,SUB,5134954.490356022,5134954.490356022,4312739.732983921,372496.54123174853,46048,Kolding vs SønderjyskE,2023-08-18
Player,M. Kristensen,Kolding,SUB,5000271.093495114,5000271.093495114,4120544.7879669764,648362.7090087138,38810,Kolding vs SønderjyskE,2023-08-18
Player,I. Tannander,Kolding,SUB,4681421.875556483,4681421.875556483,3562194.5622360716,695384.3731962792,38810,Kolding vs SønderjyskE,2023-08-18
Player,E. Berggreen,SønderjyskE,SUB,2644011.5321632586,2644011.5321632586,2158634.697816766,294578.5723434849,23468,Kolding vs SønderjyskE,2023-08-18
Player,C. Palm,Kolding,SUB,1693671.64772367,1693671.64772367,1452686.4572968944,156288.93764623787,17772,Kolding vs SønderjyskE,2023-08-18
Team,None,Kolding,None,nan,nan,2510.514495853757,327.7063766314746,None,Kolding vs SønderjyskE,2023-08-18
Team,None,SønderjyskE,None,nan,nan,2332.1396083815816,300.3210506725862,None,Kolding vs SønderjyskE,2023-08-18
Player,N. Flo,SønderjyskE,GK,194779111.63709733,194779111.63709733,101166948.03470127,79402976.69856836,147345,Hobro vs SønderjyskE,2023-08-28
Player,J. Fischer,Hobro,GK,131852797.16090633,131852797.16090633,52397840.30791869,68685361.76394433,147345,Hobro vs SønderjyskE,2023-08-28
Player,J. Thorsen,SønderjyskE,LB,59028048.37579014,59028048.37579014,54717361.11247643,2087190.3319550154,147345,Hobro vs SønderjyskE,2023-08-28
Player,S. Waever,SønderjyskE,RB,54249623.40931036,54249623.40931036,50060759.76154804,1703271.8928683498,147345,Hobro vs SønderjyskE,2023-08-28
Player,E. Sogaard,Hobro,RCB,47526807.209753335,47526807.209753335,37726663.96352506,4186091.8672227412,147345,Hobro vs SønderjyskE,2023-08-28
Player,F. Elkaer,Hobro,LB,47410906.06169306,47410906.06169306,39285195.010372415,2188571.2316111526,137710,Hobro vs SønderjyskE,2023-08-28
Player,M. Soulas,SønderjyskE,RCB,44486748.66031502,44486748.66031502,40178933.86370287,2312000.7307178183,147345,Hobro vs SønderjyskE,2023-08-28
Player,O. Klitten,Hobro,RB,40795969.58439449,40795969.58439449,34689327.37256902,2688820.4341863478,147345,Hobro vs SønderjyskE,2023-08-28
Player,T. Sommer,SønderjyskE,LCB,37880122.11099648,37880122.11099648,33906591.96080883,2571359.402713955,147345,Hobro vs SønderjyskE,2023-08-28
Player,Soumaila Ouattara,Hobro,CB,33925599.06922318,33925599.06922318,27649080.871716794,5318504.991722454,147345,Hobro vs SønderjyskE,2023-08-28
Player,P. Christiansen,SønderjyskE,LW,28197527.94492597,28197527.94492597,22924681.47106918,1795361.4721123027,128129,Hobro vs SønderjyskE,2023-08-28
Player,F. Dietz,Hobro,LCB,27310470.531989936,27310470.531989936,20504657.97999798,3542087.3502964573,93387,Hobro vs SønderjyskE,2023-08-28
Player,J. Boge,Hobro,SUB,24277450.883477446,24277450.883477446,19965296.33254126,2172144.687887305,53958,Hobro vs SønderjyskE,2023-08-28
Player,I. Nikolov,SønderjyskE,CAM,20224815.145528503,20224815.145528503,18511345.577735905,906580.1610101288,147345,Hobro vs SønderjyskE,2023-08-28
Player,L. Skjellerup,Hobro,LF,19405942.075619757,19405942.075619757,17448367.963202223,1457393.48821431,147345,Hobro vs SønderjyskE,2023-08-28
Player,F. Mortensen,Hobro,LCM,19148686.24423083,19148686.24423083,17384848.04341826,962390.8757080085,147345,Hobro vs SønderjyskE,2023-08-28
Player,M. Brajanac,Hobro,RF,16226593.43139231,16226593.43139231,14637858.441130282,1101366.813615197,106545,Hobro vs SønderjyskE,2023-08-28
Player,K. Ingason,SønderjyskE,ST,16030977.623751948,16030977.623751948,13018307.273695458,1616944.5968094938,128163,Hobro vs SønderjyskE,2023-08-28
Player,S. Emini,SønderjyskE,RDM,15222581.578711642,15222581.578711642,14022401.954772651,591639.8681012468,92947,Hobro vs SønderjyskE,2023-08-28
Player,R. Vinderslev,SønderjyskE,LDM,14172385.48431357,14172385.48431357,13657127.767031796,334906.18919023586,127928,Hobro vs SønderjyskE,2023-08-28
Player,S. Andreasen,SønderjyskE,SUB,14126254.984570662,14126254.984570662,12085445.979749728,1513169.4756445896,116110,Hobro vs SønderjyskE,2023-08-28
Player,Mathias Kristensen,Hobro,RCM,12143941.46584947,12143941.46584947,11537246.345400102,346867.00441317726,106432,Hobro vs SønderjyskE,2023-08-28
Player,M. Freundlich,Hobro,CDM,10859225.568159135,10859225.568159135,9778329.628528774,649492.7477101904,93541,Hobro vs SønderjyskE,2023-08-28
Player,A. Oggesen,SønderjyskE,SUB,7979106.170495757,7979106.170495757,7387722.604718511,244599.58801437676,54398,Hobro vs SønderjyskE,2023-08-28
Player,A. Yoda,Hobro,SUB,7331220.881657381,7331220.881657381,6857610.709413479,348923.7163688684,53804,Hobro vs SønderjyskE,2023-08-28
Player,A. Barkarson,SønderjyskE,SUB,7319159.747243484,7319159.747243484,6704521.120090251,182765.12175707912,19216,Hobro vs SønderjyskE,2023-08-28
Player,M. Compaore,Hobro,SUB,6113961.324343716,6113961.324343716,5335906.389879016,403723.6667733705,40800,Hobro vs SønderjyskE,2023-08-28
Player,V. Rasmussen,Hobro,SUB,4918631.8314769035,4918631.8314769035,4382419.543172243,142776.1845862574,40913,Hobro vs SønderjyskE,2023-08-28
Player,M. Agger,SønderjyskE,RW,4039668.0197846424,4039668.0197846424,3070994.411690711,458942.7501747978,31235,Hobro vs SønderjyskE,2023-08-28
Player,M. Ladefoged,SønderjyskE,SUB,2395728.054382303,2395728.054382303,2276696.3794518476,71427.47922930757,19182,Hobro vs SønderjyskE,2023-08-28
Player,Mads Hansen,SønderjyskE,SUB,1666224.4968323705,1666224.4968323705,1620097.4808330182,40929.99398702581,19417,Hobro vs SønderjyskE,2023-08-28
Player,M. Boye,Hobro,SUB,589273.767209824,589273.767209824,541782.5374894168,47453.28467566957,9635,Hobro vs SønderjyskE,2023-08-28
Team,None,SønderjyskE,None,nan,nan,2682.886672463153,318.15462372591844,None,Hobro vs SønderjyskE,2023-08-28
Team,None,Hobro,None,nan,nan,2172.604645154367,324.2823288881327,None,Hobro vs SønderjyskE,2023-08-28
Player,V. Birkso,Fredericia,GK,186660486.9795159,186660486.9795159,93906232.3373726,79909572.7358509,144077,B 93 vs Fredericia,2023-08-18
Player,M. Falkesgaard,B 93,GK,128575624.71969667,128575624.71969667,54894430.30796016,65576630.38653969,144077,B 93 vs Fredericia,2023-08-18
Player,Moller,B 93,RB,51211387.84983567,51211387.84983567,40961673.04085011,4969828.7595477495,144077,B 93 vs Fredericia,2023-08-18
Player,F. Christensen,Fredericia,LB,50087589.85905413,50087589.85905413,45380155.889186256,1704920.9789610426,144077,B 93 vs Fredericia,2023-08-18
Player,J. Gertsen,Fredericia,RCB,49287592.66561782,49287592.66561782,44510909.931193724,3102699.7253754498,144077,B 93 vs Fredericia,2023-08-18
Player,Mikkel Juhl Aagaard Andersen,Fredericia,RB,48360210.196855694,48360210.196855694,44202004.41308689,1670395.2737014596,144077,B 93 vs Fredericia,2023-08-18
Player,D. Thogersen,B 93,LB,43514914.747948945,43514914.747948945,35762286.08974151,3450385.0264553973,144077,B 93 vs Fredericia,2023-08-18
Player,Abdullah Iqbal,B 93,LCB,36212356.55967115,36212356.55967115,28025506.382985055,5250296.74309291,144077,B 93 vs Fredericia,2023-08-18
Player,J. Juelsgard,Fredericia,LCB,30839643.628254455,30839643.628254455,26719562.378596243,2135473.2459986834,95094,B 93 vs Fredericia,2023-08-18
Player,M. Wohlgemuth,Fredericia,LDM,18923431.370222855,18923431.370222855,17877047.19365434,624084.2553590371,144077,B 93 vs Fredericia,2023-08-18
Player,J. Erenbjerg,B 93,RW,18820087.185019366,18820087.185019366,16170417.59422883,1530899.3689978751,123712,B 93 vs Fredericia,2023-08-18
Player,A. Jakobsen,Fredericia,ST,18459951.809973545,18459951.809973545,14667707.139759358,2077499.595391129,144077,B 93 vs Fredericia,2023-08-18
Player,S. Berger,Fredericia,RW,18331379.433852926,18331379.433852926,15352670.653704396,1434199.3797509533,113757,B 93 vs Fredericia,2023-08-18
Player,M. Fischer,Fredericia,SUB,18255847.669246066,18255847.669246066,17492952.946677245,470743.4188136072,49178,B 93 vs Fredericia,2023-08-18
Player,N. Thomsen,B 93,LW,17241458.99385466,17241458.99385466,15464371.143999627,1096558.397712942,144077,B 93 vs Fredericia,2023-08-18
Player,J. Egeris,B 93,RCB,15567835.724174248,15567835.724174248,13512427.875999492,1444844.9252150434,74576,B 93 vs Fredericia,2023-08-18
Player,E. Ogude,B 93,ST,13879511.260548271,13879511.260548271,12419760.348651052,1113751.2879495344,97181,B 93 vs Fredericia,2023-08-18
Player,E. Christensen,B 93,SUB,12452699.705718473,12452699.705718473,8876516.348079504,2606146.6769164884,65646,B 93 vs Fredericia,2023-08-18
Player,N. Ritter,Fredericia,SUB,10916837.563839454,10916837.563839454,10483840.82803212,138106.91858995223,30320,B 93 vs Fredericia,2023-08-18
Player,G. Marcussen,Fredericia,RDM,10512711.43179771,10512711.43179771,9726974.010547685,477510.7274876913,105458,B 93 vs Fredericia,2023-08-18
Player,E. Dall,Fredericia,SUB,10252785.523998693,10252785.523998693,8350432.358169197,904962.2651896972,48983,B 93 vs Fredericia,2023-08-18
Player,T. Bach,Fredericia,LW,10092302.473093877,10092302.473093877,8420366.165685505,982660.9157164589,95094,B 93 vs Fredericia,2023-08-18
Player,N. Morberg,B 93,LDM,8966875.937077057,8966875.937077057,8090389.882749732,615605.7528943687,96925,B 93 vs Fredericia,2023-08-18
Player,S. Clemmensen,B 93,SUB,8805567.380389497,8805567.380389497,8053349.083192119,406059.84063369303,47004,B 93 vs Fredericia,2023-08-18
Player,M. Mouritz,B 93,RDM,8769918.787929334,8769918.787929334,7858266.021868781,593466.8281410555,97073,B 93 vs Fredericia,2023-08-18
Player,E. Simonsen,Fredericia,CAM,8452732.884713355,8452732.884713355,7688874.119659847,611734.1637892753,94899,B 93 vs Fredericia,2023-08-18
Player,J. Mathys,B 93,SUB,8178275.617908543,8178275.617908543,7732169.610837352,226380.74183793564,46896,B 93 vs Fredericia,2023-08-18
Player,T. Bany,B 93,CAM,6884812.764034714,6884812.764034714,5966601.19171692,545174.3166639318,78431,B 93 vs Fredericia,2023-08-18
Player,N. Rojkjaer,Fredericia,SUB,5775760.428560473,5775760.428560473,4341318.842337697,562511.1814427653,48983,B 93 vs Fredericia,2023-08-18
Player,F. Isaki,B 93,SUB,4007694.9504756546,4007694.9504756546,3686728.4771271995,205239.8979550652,20365,B 93 vs Fredericia,2023-08-18
Player,J. Jessen,Fredericia,SUB,3500440.599419267,3500440.599419267,3123531.0673005264,290047.1782581502,38619,B 93 vs Fredericia,2023-08-18
Player,A. Heimer,B 93,SUB,3345758.713487542,3345758.713487542,3004816.1574534127,304948.8498527038,47152,B 93 vs Fredericia,2023-08-18
Team,None,Fredericia,None,nan,nan,2583.650272250045,348.4111535439901,None,B 93 vs Fredericia,2023-08-18
Team,None,B 93,None,nan,nan,1877.3274676556553,291.72795900554866,None,B 93 vs Fredericia,2023-08-18
Player,N. Flo,SønderjyskE,GK,173799425.31730595,173799425.31730595,86574553.79855637,72611954.90249582,156144,Hillerød vs SønderjyskE,2023-09-01
Player,W. Lykke,Hillerød,GK,145121823.47436696,145121823.47436696,64245913.0057326,67874864.74353105,156338,Hillerød vs SønderjyskE,2023-09-01
Player,S. Waever,SønderjyskE,RB,58811989.27129089,58811989.27129089,52560260.7140252,2735049.727574812,156246,Hillerød vs SønderjyskE,2023-09-01
Player,L. Boje-Larsen,Hillerød,LB,55841196.43042882,55841196.43042882,47487134.69176649,4024568.7545555895,156317,Hillerød vs SønderjyskE,2023-09-01
Player,M. Soulas,SønderjyskE,RCB,53022360.291456684,53022360.291456684,44091867.233809315,4906921.559583107,156144,Hillerød vs SønderjyskE,2023-09-01
Player,S. Sharif,Hillerød,RB,47315981.82293893,47315981.82293893,39338344.60384648,2850754.370294881,156319,Hillerød vs SønderjyskE,2023-09-01
Player,R. Moller,Hillerød,LCB,46842145.33187305,46842145.33187305,38689435.0249607,5280437.650066563,156338,Hillerød vs SønderjyskE,2023-09-01
Player,J. Witt,Hillerød,RCB,37122905.82907377,37122905.82907377,31164288.63531299,3975509.4346263064,156317,Hillerød vs SønderjyskE,2023-09-01
Player,T. Sommer,SønderjyskE,LCB,34935660.54953451,34935660.54953451,27390858.905571546,5179772.403006308,117379,Hillerød vs SønderjyskE,2023-09-01
Player,A. Barkarson,SønderjyskE,LB,34348975.643122844,34348975.643122844,28897114.17925117,2453791.7466992326,70501,Hillerød vs SønderjyskE,2023-09-01
Player,P. Christiansen,SønderjyskE,LW,30684158.052358586,30684158.052358586,26372475.55371843,1892600.4247146647,156227,Hillerød vs SønderjyskE,2023-09-01
Player,J. Thorsen,SønderjyskE,SUB,28811919.268316593,28811919.268316593,25295112.428949293,1842062.343623636,85715,Hillerød vs SønderjyskE,2023-09-01
Player,K. Ingason,SønderjyskE,CF,28170224.91344925,28170224.91344925,23569608.80314056,2921767.1524530384,156272,Hillerød vs SønderjyskE,2023-09-01
Player,S. Emini,SønderjyskE,RCM,25373124.185422476,25373124.185422476,23238337.605041206,1063887.796450915,156216,Hillerød vs SønderjyskE,2023-09-01
Player,N. Schmidt,Hillerød,CAM,21466242.153648853,21466242.153648853,18607349.196861383,1971588.5541487809,156338,Hillerød vs SønderjyskE,2023-09-01
Player,A. Ahmad,Hillerød,LW,21246901.01629792,21246901.01629792,18201624.787894335,1310727.0891635309,106606,Hillerød vs SønderjyskE,2023-09-01
Player,S. Pingel,Hillerød,ST,21160656.74634832,21160656.74634832,17433096.350783244,2708338.655674881,156338,Hillerød vs SønderjyskE,2023-09-01
Player,T. Arndal,Hillerød,RW,19379021.597352426,19379021.597352426,17266356.248775892,938375.1200474228,106957,Hillerød vs SønderjyskE,2023-09-01
Player,M. Due Grandt,Hillerød,RDM,18364659.275662586,18364659.275662586,16848167.76523455,1063721.8596460049,156308,Hillerød vs SønderjyskE,2023-09-01
Player,M. Agger,SønderjyskE,SUB,14978791.422153862,14978791.422153862,11631865.731563786,2029860.1934744995,85715,Hillerød vs SønderjyskE,2023-09-01
Player,A. Alicino,Hillerød,LDM,14922681.340883382,14922681.340883382,13425946.660244126,1096976.9462828455,106957,Hillerød vs SønderjyskE,2023-09-01
