contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,date,15,17,18,20,22,24,25,26,29,56,63,64,72,73,74,76,77,78,79,80,81,82,89,100,102,103,108,146,147,154,214,215,230,231,233,321,322,326,327,328,374,375,458,16,19,21,23,62,65,84,85,87,120,133,153,254,324,395,396,468,469,61,75,101,121,138,274,280,281,282,323,338,391,472,473,9,60,160,216,217,353,390,114,276,136,139,83,275,67,192,71,113,28,86,66,69,68,273,300,314
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2685064495,805,15,2,89,10,W. Madsen,7ztdirfvd9d0x2yw1v051xzbo,1,86.4,61.1,2024-05-10T18:45:33.719,2024-05-13T18:10:05,"{""id"": 5017216007, ""qualifierId"": 102, ""value"": ""52.3""}",1.0,5803wrh3v8ftuvf75vd5t9ic4,B 93 vs HB Køge,2024-05-10,NaN,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,52.3,19,NaN,90.7,58.3,true,NaN,NaN,97.3,54.3,831,0.11515112221240997,NaN,2,2,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,,,,,,,,,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2685065075,810,13,2,89,28,J. Arias,3mcj3wypzq3lno1ehc0vif1sl,1,92.4,51.5,2024-05-10T18:45:51.262,2024-05-11T15:56:38,"{""id"": 5017218823, ""qualifierId"": 231, ""value"": ""48.7""}",1.0,5803wrh3v8ftuvf75vd5t9ic4,B 93 vs HB Køge,2024-05-10,true,true,NaN,NaN,NaN,NaN,true,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,40.7,18.1,NaN,NaN,NaN,true,NaN,NaN,99.3,48.7,NaN,0.11873055249452591,NaN,2,2,true,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,,,,,,,,,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2685070579,826,15,2,92,30,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,79.5,63.9,2024-05-10T18:48:53.829,2024-05-10T18:51,"{""id"": 5017261271, ""qualifierId"": 102, ""value"": ""52.6""}",NaN,5803wrh3v8ftuvf75vd5t9ic4,B 93 vs HB Køge,2024-05-10,NaN,NaN,true,true,NaN,NaN,NaN,true,NaN,Center,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,52.6,19,NaN,87.3,59.6,NaN,NaN,NaN,97.6,51.1,844,0.07563699781894684,NaN,1,3,NaN,NaN,NaN,true,NaN,,,NaN,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,,,,,,,,,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2685070657,827,15,2,92,33,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,82.7,60.5,2024-05-10T18:48:56.149,2024-05-13T18:10,"{""id"": 5017264627, ""qualifierId"": 146, ""value"": ""84.6""}",NaN,5803wrh3v8ftuvf75vd5t9ic4,B 93 vs HB Køge,2024-05-10,NaN,NaN,true,true,NaN,true,NaN,NaN,NaN,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,,NaN,47.1,19,NaN,84.6,59.0,NaN,NaN,true,97.8,52.2,845,0.04181347414851189,NaN,2,3,true,NaN,NaN,true,NaN,,,NaN,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,,,,,,,,,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2685071125,831,15,2,92,44,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,77.6,60.6,2024-05-10T18:49:06.917,2024-05-11T15:56:35,"{""id"": 5017258151, ""qualifierId"": 274}",1.0,5803wrh3v8ftuvf75vd5t9ic4,B 93 vs HB Køge,2024-05-10,NaN,NaN,true,true,NaN,true,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,48.3,19,NaN,83.4,57.4,NaN,NaN,NaN,100,48.7,848,0.027630673721432686,NaN,2,2,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,NaN,NaN,true,NaN,NaN,NaN,,,NaN,,,true,true,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,,,,,,,,,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2685071373,833,13,2,92,49,I. Dorgu,bmvcofmie6om4muxij4kdkro4,1,92.7,71.5,2024-05-10T18:49:12.141,2024-05-11T15:56:31,"{""id"": 5020475949, ""qualifierId"": 24}",NaN,5803wrh3v8ftuvf75vd5t9ic4,B 93 vs HB Køge,2024-05-10,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,Center,,true,true,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,54.1,77.8,NaN,NaN,NaN,NaN,NaN,NaN,98.2,55.8,NaN,0.019390489906072617,NaN,2,2,true,NaN,NaN,true,NaN,,,NaN,,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,,,,,,,,,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2579629269,39,15,1,2,32,C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,1,87.3,38.9,2023-08-20T11:02:32.305,2023-08-22T14:29:58,"{""id"": 4452293601, ""qualifierId"": 22}",1.0,9igq26jjghuktkzpn37j6kkd0,HB Køge vs Hobro,2023-08-20,NaN,true,NaN,NaN,true,,NaN,,true,Center,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,53.3,29.7,true,97.6,48.2,true,NaN,NaN,NaN,NaN,29,0.11773622035980225,0.5719,3,1,true,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2579629539,39,15,1,3,13,F. Elkær,3qjm9ada1em0wt6ti5l352q96,1,80.3,58.8,2023-08-20T11:03:12.789,2023-08-22T14:30:08,"{""id"": 4452295571, ""qualifierId"": 231, ""value"": ""50.9""}",1.0,9igq26jjghuktkzpn37j6kkd0,HB Køge vs Hobro,2023-08-20,NaN,NaN,true,NaN,true,,NaN,,true,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,51.8,19,NaN,84.7,57.2,NaN,NaN,true,94.9,50.9,45,0.11149518936872482,NaN,1,2,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2579635183,177,13,1,13,53,W. Madsen,7ztdirfvd9d0x2yw1v051xzbo,1,85.8,32.8,2023-08-20T11:13:52.948,2023-08-20T12:01:59,"{""id"": 4452349703, ""qualifierId"": 120}",1.0,9igq26jjghuktkzpn37j6kkd0,HB Køge vs Hobro,2023-08-20,NaN,NaN,NaN,NaN,true,,NaN,,true,Center,true,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,65.4,50,NaN,NaN,NaN,NaN,NaN,true,98.2,47.1,NaN,0.04019341245293617,NaN,2,2,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,true,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2579636801,195,13,1,17,13,L. Skjellerup,iygkwt0uv3gt899wmlbwc296,1,88.8,36.5,2023-08-20T11:17:13.680,2023-08-20T13:17:47,"{""id"": 4452333777, ""qualifierId"": 153}",1.0,9igq26jjghuktkzpn37j6kkd0,HB Køge vs Hobro,2023-08-20,NaN,NaN,NaN,true,true,,NaN,,true,Center,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,71.9,8.3,NaN,93.3,49.5,true,NaN,true,98.2,47.3,NaN,0.0706070065498352,NaN,2,2,true,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2579638023,246,13,1,20,8,L. Skjellerup,iygkwt0uv3gt899wmlbwc296,1,94.4,60.2,2023-08-20T11:20:08.146,2023-08-20T13:17:48,"{""id"": 4452339947, ""qualifierId"": 230, ""value"": ""98.1""}",1.0,9igq26jjghuktkzpn37j6kkd0,HB Køge vs Hobro,2023-08-20,true,NaN,NaN,NaN,true,,NaN,,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,50.3,80.6,NaN,NaN,NaN,true,true,NaN,98.1,53.8,NaN,0.16308775544166565,NaN,1,1,true,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,,,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2579639287,247,15,1,23,27,D. Bayrak,d2otdesf6fxo0zjmrenoi074k,1,77.4,24.4,2023-08-20T11:23:26.999,2023-08-20T11:24:38,"{""id"": 4452346257, ""qualifierId"": 22}",1.0,9igq26jjghuktkzpn37j6kkd0,HB Køge vs Hobro,2023-08-20,NaN,NaN,true,true,true,,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,52.1,15.8,NaN,98.5,47.7,NaN,NaN,true,NaN,NaN,257,0.033237285912036896,0.0947,1,1,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2579643815,318,13,1,32,23,P. Larsen,akiwokthm1z7rbifshqhs24t1,1,83.7,76.6,2023-08-20T11:32:22.846,2023-08-20T11:33:34,"{""id"": 4452370855, ""qualifierId"": 230, ""value"": ""98.5""}",1.0,9igq26jjghuktkzpn37j6kkd0,HB Køge vs Hobro,2023-08-20,NaN,NaN,NaN,true,NaN,,true,,true,Center,NaN,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,44.5,62.5,NaN,NaN,NaN,NaN,NaN,true,98.5,52.7,NaN,0.024073010310530663,NaN,1,3,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2579645389,333,15,1,34,21,P. Larsen,akiwokthm1z7rbifshqhs24t1,1,92.9,47.3,2023-08-20T11:34:20.782,2023-08-20T13:07:01,"{""id"": 4452379877, ""qualifierId"": 146, ""value"": ""94.9""}",1.0,9igq26jjghuktkzpn37j6kkd0,HB Køge vs Hobro,2023-08-20,NaN,true,NaN,NaN,true,,NaN,,true,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,,true,47.3,19,NaN,94.9,47.3,true,NaN,NaN,98.9,50.4,370,0.17379724979400635,NaN,3,2,true,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,NaN,,NaN,NaN,NaN,933,9w6vwiyjw7qiebr4hg90iw5py,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2579644607,351,15,1,33,27,L. Skjellerup,iygkwt0uv3gt899wmlbwc296,1,93.0,51.0,2023-08-20T11:33:27.132,2023-08-22T18:29:50,"{""id"": 4452393011, ""qualifierId"": 81}",1.0,9igq26jjghuktkzpn37j6kkd0,HB Køge vs Hobro,2023-08-20,true,true,NaN,NaN,true,,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,47.7,27.8,NaN,98.5,50.0,true,NaN,NaN,NaN,NaN,321,0.1341458559036255,0.3049,3,2,true,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2579647535,366,15,1,36,48,P. Larsen,akiwokthm1z7rbifshqhs24t1,1,85.5,48.1,2023-08-20T11:36:48.513,2023-08-22T18:29:51,"{""id"": 4452400123, ""qualifierId"": 103, ""value"": ""19""}",NaN,9igq26jjghuktkzpn37j6kkd0,HB Køge vs Hobro,2023-08-20,NaN,true,NaN,NaN,true,,NaN,,NaN,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,true,50.6,19,NaN,94.3,49.6,NaN,NaN,NaN,97.5,50.2,385,0.21827584505081177,NaN,1,2,NaN,NaN,NaN,true,NaN,,,NaN,,,,,,NaN,,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
